latitude,longitude,acq_date,confidence,frp,daynight
50.34258,19.33355,2026-05-19,n,0.93,N
50.34304,18.8684,2026-05-19,n,0.7,N
50.34554,19.29494,2026-05-19,n,0.98,N
50.49179,19.46529,2026-05-19,n,1.18,N
50.53321,17.9749,2026-05-19,n,0.97,N
50.53647,17.97614,2026-05-19,n,0.97,N
50.54352,26.26293,2026-05-19,n,1.8,N
50.54557,26.26209,2026-05-19,n,1.07,N
50.76212,5.67066,2026-05-19,n,0.79,N
50.89603,28.22108,2026-05-19,n,0.89,N
50.89751,28.21517,2026-05-19,n,0.89,N
50.93089,21.67856,2026-05-19,n,1.56,N
51.13803,23.54955,2026-05-19,n,1.05,N
51.13941,23.55015,2026-05-19,n,0.84,N
51.29636,7.0118,2026-05-19,n,2.36,N
51.2981,7.00664,2026-05-19,n,1.47,N
51.36613,6.7072,2026-05-19,n,5.17,N
51.37055,6.71642,2026-05-19,n,2.17,N
51.48061,6.72078,2026-05-19,n,3.06,N
51.48197,6.69505,2026-05-19,n,1.44,N
51.48548,6.72149,2026-05-19,n,1.44,N
51.48639,6.70439,2026-05-19,n,1.47,N
51.48943,6.73926,2026-05-19,n,2.38,N
51.4943,6.73997,2026-05-19,n,1.57,N
51.49476,6.73141,2026-05-19,n,1.57,N
51.5001,6.7234,2026-05-19,n,1.47,N
51.59499,8.33231,2026-05-19,n,1.09,N
51.59953,8.33299,2026-05-19,n,0.72,N
51.68157,15.99373,2026-05-19,n,1.33,N
51.69001,4.56227,2026-05-19,n,1.52,N
51.6902,4.55685,2026-05-19,n,1.52,N
51.69071,15.97826,2026-05-19,n,1.1,N
51.87469,4.29372,2026-05-19,n,1.07,N
52.15285,10.40482,2026-05-19,n,3.62,N
52.15335,10.39868,2026-05-19,n,7.19,N
52.15702,10.40572,2026-05-19,n,3.62,N
52.16019,10.41892,2026-05-19,n,1.1,N
52.16069,10.41276,2026-05-19,n,3.15,N
52.16385,10.426,2026-05-19,n,1.1,N
52.16435,10.41983,2026-05-19,n,1.1,N
52.17319,10.41546,2026-05-19,n,0.86,N
52.17356,14.62375,2026-05-19,n,1.67,N
52.17433,14.61722,2026-05-19,n,1.25,N
52.31435,10.25191,2026-05-19,n,1.45,N
52.47544,4.58257,2026-05-19,n,4.25,N
52.48606,4.58918,2026-05-19,n,1.51,N
52.48623,4.58356,2026-05-19,n,1.16,N
52.49077,4.61171,2026-05-19,n,2.05,N
52.49094,4.60621,2026-05-19,n,2.24,N
52.49616,4.61219,2026-05-19,n,2.09,N
52.49633,4.6067,2026-05-19,n,2.82,N
53.13297,8.68312,2026-05-19,n,1.37,N
53.13346,8.6755,2026-05-19,n,1.37,N
53.138,8.67633,2026-05-19,n,1.37,N
35.77511,9.88968,2026-05-19,n,1.14,N
36.08575,6.80596,2026-05-19,n,0.88,N
36.12884,1.24171,2026-05-19,n,0.89,N
36.12911,1.23706,2026-05-19,n,0.89,N
36.14059,2.92703,2026-05-19,n,0.37,N
36.17884,3.74714,2026-05-19,n,2.41,N
36.33477,5.48162,2026-05-19,n,1.17,N
36.45061,10.58796,2026-05-19,n,0.88,N
36.59154,10.31685,2026-05-19,n,0.5,N
36.59703,2.87522,2026-05-19,n,0.38,N
36.59819,2.87744,2026-05-19,n,0.31,N
36.6301,3.23225,2026-05-19,n,1.21,N
36.679,3.12203,2026-05-19,n,0.66,N
36.67921,9.92129,2026-05-19,n,1.13,N
36.67927,3.11837,2026-05-19,n,0.66,N
36.68206,3.12142,2026-05-19,n,0.56,N
36.74324,6.25186,2026-05-19,n,1.93,N
36.74581,6.25333,2026-05-19,n,2.3,N
36.74641,3.0809,2026-05-19,n,0.64,N
36.74699,6.25739,2026-05-19,n,1.93,N
36.74749,6.2525,2026-05-19,n,1.93,N
36.75006,6.25399,2026-05-19,n,2.3,N
36.76031,7.30945,2026-05-19,n,1.56,N
36.79731,10.28364,2026-05-19,n,0.75,N
36.86887,6.98144,2026-05-19,n,1.37,N
36.87727,6.94117,2026-05-19,n,1.13,N
36.88215,6.95747,2026-05-19,n,1.1,N
36.88356,6.96057,2026-05-19,n,1.5,N
37.21138,15.17,2026-05-19,n,1.56,N
37.62453,13.83311,2026-05-19,n,0.85,N
38.42395,27.21458,2026-05-19,n,0.45,N
38.42623,27.21425,2026-05-19,n,0.99,N
38.4292,27.21784,2026-05-19,n,0.45,N
38.73464,26.94202,2026-05-19,n,0.95,N
38.73642,26.94119,2026-05-19,n,1.07,N
38.73993,26.94463,2026-05-19,n,0.59,N
38.74046,26.94839,2026-05-19,n,1.07,N
38.74527,26.94707,2026-05-19,n,0.59,N
38.75315,26.94046,2026-05-19,n,1.55,N
39.35233,22.98656,2026-05-19,n,0.87,N
39.60627,27.87812,2026-05-19,n,0.47,N
39.86292,26.2423,2026-05-19,n,0.44,N
39.8679,26.24472,2026-05-19,n,0.86,N
40.28371,23.44655,2026-05-19,n,1.16,N
40.62851,17.99948,2026-05-19,n,0.78,N
40.69798,22.95215,2026-05-19,n,0.52,N
40.7545,29.7659,2026-05-19,n,1.62,N
40.75616,29.76034,2026-05-19,n,1.62,N
40.75649,29.76281,2026-05-19,n,1.3,N
41.02155,28.55613,2026-05-19,n,0.93,N
41.73564,13.00672,2026-05-19,n,0.43,N
43.23175,27.59498,2026-05-19,n,0.87,N
43.30597,-3.02962,2026-05-19,n,2.09,N
43.31115,-3.02541,2026-05-19,n,1.01,N
43.4365,4.89527,2026-05-19,n,0.66,N
43.44143,4.8959,2026-05-19,n,2.41,N
43.44637,4.89649,2026-05-19,n,2.41,N
43.6589,11.83644,2026-05-19,n,0.74,N
44.41879,7.91101,2026-05-19,n,2.33,N
44.59597,20.97458,2026-05-19,n,1.3,N
44.77578,26.33468,2026-05-19,n,2.17,N
44.78018,26.33694,2026-05-19,n,2.17,N
45.12358,25.42,2026-05-19,n,1.1,N
45.14611,9.94132,2026-05-19,n,4.56,N
45.47886,10.2143,2026-05-19,n,1.7,N
45.51081,10.24921,2026-05-19,n,1.59,N
45.51086,10.2484,2026-05-19,n,0.88,N
45.51933,11.49743,2026-05-19,n,1.53,N
47.06938,8.26716,2026-05-19,n,2.19,N
47.37977,15.06472,2026-05-19,n,1.02,N
48.26298,14.33085,2026-05-19,n,1.0,N
48.27355,14.34048,2026-05-19,n,2.04,N
48.27573,14.32359,2026-05-19,n,0.89,N
48.27626,14.34711,2026-05-19,n,2.04,N
48.27698,14.34149,2026-05-19,n,2.04,N
48.27771,14.33586,2026-05-19,n,11.67,N
48.28041,14.34249,2026-05-19,n,1.14,N
48.28114,14.33686,2026-05-19,n,1.37,N
48.33316,9.73279,2026-05-19,n,1.19,N
35.09663,5.64524,2026-05-19,n,0.91,N
35.34636,5.76108,2026-05-19,n,2.05,N
35.35066,5.76164,2026-05-19,n,2.05,N
35.70931,4.47386,2026-05-19,n,0.79,N
35.80658,-0.24476,2026-05-19,n,1.37,N
35.80736,-0.2611,2026-05-19,n,1.2,N
35.81397,-0.27191,2026-05-19,n,0.79,N
35.81423,-0.27734,2026-05-19,n,0.79,N
37.91908,23.07125,2026-05-19,n,1.54,N
65.56345,22.22906,2026-05-19,n,16.3,D
51.26887,11.65956,2026-05-19,n,0.58,N
51.36302,6.71186,2026-05-19,n,1.82,N
51.3653,6.70388,2026-05-19,n,1.82,N
51.36752,6.71516,2026-05-19,n,1.82,N
51.3698,6.7072,2026-05-19,n,1.82,N
51.48275,6.71959,2026-05-19,n,5.09,N
51.4828,6.70039,2026-05-19,n,2.48,N
51.48503,6.71158,2026-05-19,n,2.48,N
51.48505,6.69253,2026-05-19,n,1.51,N
51.48729,6.70367,2026-05-19,n,2.48,N
51.49394,6.73743,2026-05-19,n,3.15,N
51.49843,6.74074,2026-05-19,n,3.15,N
51.50292,6.72497,2026-05-19,n,1.6,N
51.61927,8.50974,2026-05-19,n,0.38,N
51.68563,15.97715,2026-05-19,n,3.48,N
51.68738,15.9854,2026-05-19,n,4.06,N
51.69056,15.97719,2026-05-19,n,4.06,N
51.69134,15.98314,2026-05-19,n,3.48,N
51.8563,8.02825,2026-05-19,n,0.36,N
52.15194,10.3981,2026-05-19,n,1.74,N
52.15517,10.40755,2026-05-19,n,2.13,N
52.15684,10.40236,2026-05-19,n,5.86,N
52.16008,10.4118,2026-05-19,n,2.13,N
52.16333,10.42118,2026-05-19,n,1.13,N
52.16499,10.41602,2026-05-19,n,1.13,N
52.16659,10.43058,2026-05-19,n,0.87,N
52.17393,14.61642,2026-05-19,n,1.23,N
52.48264,4.59236,2026-05-19,n,2.28,N
52.48428,4.58604,2026-05-19,n,2.28,N
52.49147,4.61357,2026-05-19,n,1.59,N
52.49313,4.6072,2026-05-19,n,1.59,N
52.49718,4.61003,2026-05-19,n,1.0,N
53.13562,8.67883,2026-05-19,n,2.0,N
53.13815,8.67033,2026-05-19,n,2.0,N
53.51259,10.04054,2026-05-19,n,0.57,N
57.82902,13.15105,2026-05-19,n,0.44,N
45.14677,9.93815,2026-05-19,n,2.1,N
45.38213,11.94538,2026-05-19,n,1.0,N
48.27276,14.33658,2026-05-19,n,3.14,N
48.27458,14.344,2026-05-19,n,3.21,N
48.27631,14.3274,2026-05-19,n,3.14,N
48.27819,14.33479,2026-05-19,n,3.21,N
48.27894,14.34219,2026-05-19,n,2.51,N
51.68684,4.55865,2026-05-19,n,2.25,N
57.08312,0.89216,2026-05-19,n,0.88,N
36.17628,3.7461,2026-05-19,n,1.7,N
36.17741,3.74766,2026-05-19,n,3.38,N
36.18235,3.74968,2026-05-19,n,1.08,N
36.62804,3.23178,2026-05-19,n,1.72,N
36.67879,3.12542,2026-05-19,n,0.71,N
36.68086,3.12549,2026-05-19,n,0.37,N
36.74363,6.25299,2026-05-19,n,2.2,N
36.74657,6.25056,2026-05-19,n,2.49,N
36.74893,3.08133,2026-05-19,n,0.95,N
43.30939,-3.02593,2026-05-19,n,1.44,N
35.31148,-1.34272,2026-05-19,n,0.98,N
35.45856,-0.39725,2026-05-19,n,0.66,N
35.52687,-0.27825,2026-05-19,n,0.77,N
35.53202,-0.27545,2026-05-19,n,0.75,N
35.56419,-0.93759,2026-05-19,n,0.51,N
35.56749,-0.93878,2026-05-19,n,0.57,N
35.56927,-5.41817,2026-05-19,n,0.57,N
35.80284,-0.21158,2026-05-19,n,0.96,N
35.80547,-0.24373,2026-05-19,n,1.74,N
35.80768,-0.25209,2026-05-19,n,0.8,N
35.80885,-0.25652,2026-05-19,n,0.8,N
35.81222,-0.26925,2026-05-19,n,1.55,N
35.81745,-0.26687,2026-05-19,n,1.55,N
36.1273,1.23974,2026-05-19,n,1.2,N
37.2261,-4.31566,2026-05-19,n,0.52,N
37.95732,-8.80237,2026-05-19,n,0.88,N
37.9831,-8.81793,2026-05-19,n,0.6,N
